,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,01_C,02_A,03_D,04_M
8305,0.2917713,0.10856605,0.42666617,0.19938663,0.02650011,0.31292517,0.54411765,0.25862069,0.59210836,0.64781637,0.62403966,0.61041292,0.5813921,0.72335806,0.70586619,0.73083114,0.25906244,0.34479256,0.28766677,0.61412916,0.35169944,0.40463583,0.56725683,0.42697122,0.53224754,0.46126331,0.62060013,0.46862187,-1,-1,-1,1
8306,0.29532392,0.07677929,0.52948659,0.16601572,0.04032683,0.26190476,0.51470588,0.27586207,0.55637718,0.62678381,0.5832217,0.57150361,0.53851684,0.7030056,0.67521849,0.71523677,0.25695726,0.3538816,0.27143932,0.60643321,0.32495346,0.39848081,0.55301902,0.42563259,0.54037816,0.46337281,0.59084812,0.45753807,-1,-1,-1,1
8307,0.22775844,0.11369656,0.3936737,0.13698793,0.04660016,0.24829932,0.44117647,0.29310345,0.54531883,0.6297133,0.57458302,0.56093042,0.52582028,0.69359334,0.65940921,0.7032682,0.26133688,0.36034159,0.28259965,0.60614928,0.33842635,0.40378851,0.55963685,0.42790337,0.55088335,0.46401454,0.58082699,0.46340549,-1,-1,-1,1
8308,0.1832678,0.11236906,0.26303621,0.16010308,0.06697775,0.29251701,0.48529412,0.37931034,0.55618571,0.63462437,0.59517414,0.57980132,0.55326131,0.69920234,0.67027664,0.69864482,0.26302065,0.3660138,0.28518964,0.61217904,0.33880306,0.41498321,0.56478253,0.43935177,0.5546303,0.45884364,0.58482742,0.45127474,-1,-1,-1,1
8309,0.16280244,0.09941713,0.28879004,0.12533078,0.06927196,0.32653061,0.42647059,0.37931034,0.54092605,0.59517669,0.55439672,0.53913317,0.54265734,0.66080657,0.6307797,0.66290935,0.26155267,0.3585207,0.28129345,0.60458172,0.32894913,0.40539672,0.55748844,0.43187581,0.55865075,0.46244332,0.54049875,0.43021504,-1,-1,-1,1
8310,0.17227428,0.06948814,0.3226313,0.12196458,0.06496254,0.31292517,0.51470588,0.34482759,0.52365023,0.58548331,0.52714373,0.51583716,0.53422498,0.6546013,0.61042482,0.63933869,0.22244567,0.34387356,0.27325485,0.60158704,0.33932263,0.39943618,0.55298329,0.42734742,0.5739028,0.46399847,0.51589157,0.46586902,-1,-1,-1,1
8311,0.16773902,0.08385829,0.28881533,0.14121748,0.05181753,0.26530612,0.54411765,0.36206897,0.49877877,0.56662234,0.53774809,0.52359095,0.52101587,0.6228406,0.60100181,0.60746524,0.22955863,0.34711122,0.27473153,0.60028543,0.34322513,0.39652874,0.55405664,0.418217,0.58067929,0.46890585,0.5023225,0.46847023,-1,-1,-1,1
8312,0.14636321,0.05308578,0.25852215,0.11749248,0.02985288,0.25510204,0.51470588,0.39655172,0.5099432,0.57720865,0.55775955,0.5413969,0.53247704,0.63519197,0.6153616,0.61066728,0.23337187,0.35386088,0.27373691,0.59850765,0.3421465,0.39644354,0.55321629,0.41467591,0.5826723,0.47404144,0.50674444,0.48817228,-1,-1,-1,1
8313,0.16835177,0.04299862,0.26494099,0.14242012,0.02387491,0.29591837,0.60294118,0.37931034,0.47130323,0.53843507,0.51529059,0.49869526,0.48856321,0.59314131,0.57477689,0.58019387,0.23928167,0.35947634,0.26289653,0.59433788,0.32949227,0.39240393,0.54588271,0.40391643,0.57799061,0.47598157,0.4951235,0.49260674,-1,-1,-1,1
8314,0.15297594,0.06158582,0.27201931,0.12238886,0.00330123,0.32993197,0.48529412,0.4137931,0.43780348,0.51185323,0.48595207,0.46809954,0.45020886,0.56875619,0.54728427,0.55420893,0.25730486,0.36802529,0.23350562,0.58789691,0.2846492,0.38217085,0.52521027,0.39359201,0.5746912,0.48380784,0.48989856,0.49536632,-1,-1,-1,1
8315,0.18161268,0.13151703,0.31521302,0.14299346,0.01740764,0.29251701,0.61764706,0.53448276,0.43455785,0.50324162,0.46302269,0.44707858,0.43696978,0.56104112,0.53474762,0.54669381,0.25985689,0.37359162,0.2197744,0.58206732,0.26823301,0.37303507,0.51364007,0.39190306,0.57640473,0.48413863,0.48322698,0.5015703,-1,-1,-1,1
8316,0.17515241,0.15232295,0.29046644,0.14663851,0.02591028,0.2414966,0.52941176,0.68965517,0.41821367,0.49115312,0.45883118,0.44278266,0.4258571,0.54224831,0.52464634,0.53047729,0.26302439,0.38648061,0.21322116,0.57604439,0.24897242,0.37438928,0.50715138,0.38167875,0.5732947,0.49423743,0.49451433,0.50114116,-1,-1,-1,1
8317,0.18971812,0.17210869,0.35270019,0.1138091,0.0358991,0.23469388,0.48529412,0.68965517,0.44198309,0.49649122,0.48006416,0.46084377,0.44372216,0.55369618,0.54216464,0.54642962,0.30002923,0.40921342,0.20852926,0.58487474,0.2287602,0.38900163,0.51038544,0.38237643,0.57518979,0.48154017,0.50617405,0.47241676,-1,-1,-1,1
8318,0.1679879,0.24440993,0.27752202,0.127341,0.03643141,0.29251701,0.57352941,0.67241379,0.4641348,0.52230038,0.47199014,0.45375913,0.45468894,0.58812509,0.54543723,0.57153359,0.31052533,0.42370551,0.21479458,0.59245208,0.23542867,0.40423475,0.52046347,0.37989859,0.56933915,0.4844202,0.51671713,0.48585595,-1,-1,-1,1
8319,0.16911282,0.23572333,0.3023839,0.12275695,0.03229052,0.32653061,0.48529412,0.65517241,0.47340156,0.52993178,0.481977,0.46352352,0.46790728,0.5921279,0.55025202,0.58399876,0.31663411,0.42485297,0.21022963,0.60162425,0.22409323,0.4166868,0.52571215,0.36769644,0.55973529,0.48962528,0.51693534,0.48329717,-1,-1,-1,1
8320,0.19329584,0.16752668,0.35342662,0.12085482,0.03438414,0.30612245,0.57352941,0.53448276,0.52266208,0.55934328,0.52197864,0.5035404,0.52348616,0.62415153,0.58911819,0.61350685,0.2988678,0.40489566,0.21053455,0.60473228,0.21602376,0.42380576,0.52904291,0.35669403,0.56350141,0.48407122,0.51837479,0.45938011,-1,-1,-1,1
8321,0.13998289,0.15245619,0.25626364,0.08501352,0.0369414,0.26190476,0.48529412,0.36206897,0.5334699,0.54459179,0.53674033,0.51998372,0.53593945,0.61596499,0.61045034,0.61740463,0.28458424,0.39975757,0.22344752,0.60053561,0.23860778,0.42211398,0.53503743,0.34745076,0.56482965,0.47215278,0.53770288,0.45202524,-1,-1,-1,1
8322,0.14637657,0.14528815,0.26974443,0.08786824,0.03896332,0.2755102,0.54411765,0.29310345,0.54393729,0.5473641,0.57180263,0.55078832,0.54295353,0.6161693,0.63925193,0.62669089,0.29561805,0.40342845,0.22477247,0.60369111,0.2305594,0.4266896,0.53824243,0.33760661,0.56524855,0.46370992,0.56848823,0.44656244,-1,-1,-1,1
8323,0.09733215,0.09901892,0.15221539,0.09638756,0.02865321,0.31972789,0.57352941,0.27586207,0.55990365,0.55614402,0.5935971,0.57203853,0.54950344,0.63051242,0.66807819,0.64903342,0.29996515,0.3986165,0.22035642,0.61365172,0.2323693,0.43138465,0.54102053,0.35252874,0.57268748,0.44642033,0.58717761,0.45963107,-1,-1,-1,1
8324,0.09330631,0.08407441,0.15295558,0.09145042,0.0342862,0.35034014,0.45588235,0.25862069,0.59968918,0.60878427,0.6420681,0.61572355,0.58315265,0.68121206,0.71583422,0.7021139,0.31758392,0.41313912,0.2356622,0.63209713,0.24330338,0.44398803,0.55793752,0.36900242,0.54585305,0.45248818,0.64191597,0.46763915,-1,-1,-1,1
8325,0.06970161,0.07988966,0.1305181,0.06779682,0.03969671,0.32993197,0.48529412,0.24137931,0.63148385,0.62805451,0.6639413,0.63565663,0.61045992,0.70493306,0.73942641,0.72733486,0.32217173,0.41521844,0.24556082,0.63786616,0.25355713,0.44523125,0.5650192,0.3798358,0.52830356,0.45121124,0.68172222,0.47475489,-1,-1,-1,1
8326,0.08310878,0.09570326,0.15682912,0.07045602,0.04973976,0.27891156,0.55882353,0.34482759,0.60580074,0.60710333,0.62729828,0.60073519,0.57584747,0.68378955,0.71331522,0.70693682,0.31473498,0.40519754,0.25038536,0.62910077,0.2768452,0.43246239,0.5614001,0.39161966,0.53884822,0.43314669,0.65662015,0.45047072,-1,-1,-1,1
8327,0.08340767,0.09836188,0.15822396,0.07225979,0.04163267,0.26190476,0.51470588,0.48275862,0.60496655,0.62355999,0.64511076,0.61574511,0.57311168,0.69834056,0.725019,0.71694709,0.33564065,0.42487252,0.26766199,0.63290567,0.30959758,0.43313818,0.5713573,0.41472442,0.53618183,0.43213868,0.66923214,0.47045109,-1,-1,-1,1
8328,0.0727717,0.09613612,0.11351564,0.07314606,0.03073885,0.30612245,0.61764706,0.5862069,0.62300525,0.67133183,0.65157274,0.62010695,0.59008407,0.74445745,0.72968231,0.76204152,0.34734645,0.43539523,0.27305214,0.63690562,0.30943975,0.43533003,0.57360828,0.43517501,0.52634651,0.44454083,0.65575545,0.46147518,-1,-1,-1,1
8329,0.10179812,0.1067958,0.1468715,0.09963551,0.02804057,0.35034014,0.57352941,0.60344828,0.59416912,0.65577722,0.61130582,0.58131631,0.5644119,0.73264986,0.68935313,0.74700106,0.34766459,0.43893305,0.28475412,0.62889878,0.32704384,0.42693039,0.57317987,0.44588306,0.50766798,0.45983533,0.64112921,0.45907231,-1,-1,-1,1
8330,0.13284937,0.11456472,0.20694977,0.11987689,0.02962748,0.33333333,0.69117647,0.63793103,0.64051449,0.69972913,0.65031225,0.61812496,0.61876544,0.77813743,0.72214679,0.79514192,0.36325304,0.45275776,0.31955418,0.62773034,0.37249047,0.42586599,0.59018561,0.4545261,0.50195735,0.47053777,0.65917803,0.48418989,-1,-1,-1,1
8331,0.15875597,0.07751596,0.19547903,0.15204332,0.0450225,0.27891156,0.75,0.53448276,0.59572377,0.66955616,0.61828134,0.58856063,0.57837263,0.74806069,0.69163332,0.76942166,0.36232687,0.45123245,0.31607359,0.60311617,0.37704198,0.40842218,0.57573279,0.43648188,0.49923828,0.46867095,0.63915175,0.48751144,-1,-1,-1,1
8332,0.12447142,0.07474118,0.11504028,0.15684174,0.04425504,0.24489796,0.58823529,0.51724138,0.544268,0.64817928,0.59287577,0.56517095,0.53353872,0.72170229,0.66591674,0.74695247,0.36227547,0.4456482,0.31112884,0.5809099,0.37801292,0.39205835,0.55999659,0.4333671,0.50562681,0.47376166,0.59723674,0.48665536,-1,-1,-1,1
8333,0.20956444,0.16420869,0.30619012,0.16188251,0.05478351,0.27891156,0.66176471,0.48275862,0.55881431,0.65855184,0.61216791,0.58311861,0.55085646,0.73307184,0.68176138,0.7560965,0.38100966,0.46263486,0.31478888,0.57840774,0.38335467,0.38995389,0.5601651,0.43477751,0.49552353,0.49081505,0.62129072,0.52289922,-1,-1,-1,1
8334,0.2441808,0.1804272,0.38575068,0.1798492,0.0588965,0.32993197,0.60294118,0.36206897,0.54877761,0.64234767,0.59542232,0.56949738,0.53982127,0.72268728,0.67082406,0.72986174,0.36958914,0.45353474,0.30675204,0.56394068,0.38613903,0.37937208,0.54820375,0.43067118,0.52015222,0.49113476,0.61486497,0.54285926,-1,-1,-1,1
8335,0.29042993,0.20875867,0.52510124,0.1365235,0.06722112,0.33673469,0.54411765,0.39655172,0.53397287,0.64018279,0.59261685,0.57036288,0.5235678,0.72006126,0.673012,0.72266629,0.34832319,0.44145678,0.30779689,0.57436895,0.39543332,0.3903152,0.55748036,0.42882415,0.53725474,0.48451054,0.6183208,0.55858828,-1,-1,-1,1
8336,0.36481622,0.23074015,0.196098,0.12124989,0.06613089,0.28911565,0.55882353,0.55172414,0.55693423,0.67424853,0.6321139,0.61076148,0.54425757,0.75282181,0.71532679,0.75598916,0.33291796,0.42660981,0.29669995,0.58148637,0.39001852,0.39577864,0.55620559,0.43795427,0.56372015,0.4715446,0.61841684,0.56656796,-1,-1,-1,1
8337,0.41831189,0.22234949,0.196098,0.10767966,0.05837951,0.26530612,0.47058824,0.55172414,0.51071931,0.64513945,0.5908512,0.57325269,0.48628624,0.7250652,0.68521048,0.71967522,0.30528749,0.40358443,0.26303849,0.58326018,0.35512068,0.39598908,0.53922482,0.44367038,0.57402742,0.46304186,0.59450148,0.55136303,-1,-1,-1,1
8338,0.48112573,0.13485768,0.196098,0.12980937,0.04682826,0.29251701,0.54411765,0.48275862,0.5361773,0.65900637,0.61886432,0.60165403,0.5128601,0.73843823,0.70716117,0.72953596,0.28266395,0.38181816,0.26463514,0.60309695,0.36073696,0.4090677,0.55079814,0.46396236,0.5973827,0.45633968,0.59972655,0.55031712,-1,-1,-1,1
8339,0.40077975,0.16531443,0.196098,0.12159487,0.04301914,0.35034014,0.57352941,0.55172414,0.57895091,0.68168763,0.65437727,0.63522471,0.55369717,0.75901848,0.73760449,0.74008609,0.27890124,0.38116767,0.28034202,0.62274615,0.37736158,0.42258997,0.56999069,0.47495168,0.60705773,0.45426356,0.62482676,0.57462174,-1,-1,-1,1
8340,0.43134744,0.22755864,0.196098,0.09088499,0.0480063,0.36734694,0.51470588,0.53448276,0.59821841,0.69031563,0.66432519,0.64460355,0.57505658,0.76935989,0.74292947,0.75237055,0.27322278,0.37394148,0.28005269,0.62688477,0.36913082,0.42317997,0.57300381,0.45924402,0.61787758,0.45159205,0.61984613,0.57277168,-1,-1,-1,1
8341,0.35260643,0.30425635,0.196098,0.09300129,0.05008979,0.32653061,0.63235294,0.44827586,0.60193967,0.68494485,0.658259,0.63706149,0.58039536,0.76000786,0.73107583,0.77144618,0.28535475,0.38561507,0.28516699,0.63298034,0.36834148,0.42618565,0.58036002,0.43591269,0.60840207,0.45959131,0.62096923,0.58041678,-1,-1,-1,1
8342,0.25179669,0.27838705,0.55833844,0.08329027,0.0613032,0.28911565,0.47058824,0.46551724,0.60342687,0.6451606,0.63518764,0.61229266,0.58495944,0.71787214,0.69885062,0.74938014,0.29424951,0.3825908,0.25117119,0.61953447,0.32452919,0.41267377,0.5550665,0.41547591,0.60774944,0.45486827,0.59491797,0.5769427,-1,-1,-1,1
8343,0.20595067,0.29369815,0.46319667,0.07456875,0.07440049,0.30952381,0.51470588,0.51724138,0.61436473,0.63204995,0.63019525,0.60392957,0.59765312,0.69511478,0.68266205,0.73918239,0.31974902,0.39199522,0.23637447,0.61691454,0.30693793,0.40571687,0.54706353,0.39508766,0.60158337,0.46741691,0.57701018,0.57878219,-1,-1,-1,1
8344,0.1738208,0.23034664,0.37166732,0.08044489,0.09505517,0.36734694,0.54411765,0.48275862,0.61557541,0.62028943,0.63878056,0.61003388,0.6117097,0.68066337,0.6777618,0.73281238,0.33401365,0.3934154,0.2203113,0.61152264,0.28912973,0.39824316,0.53688102,0.37658063,0.5891967,0.46201282,0.57832649,0.58057153,-1,-1,-1,1
8345,0.18984027,0.13742466,0.39789838,0.08975049,0.10689541,0.38435374,0.48529412,0.4137931,0.564858,0.59315557,0.61987834,0.59150944,0.56675187,0.64509842,0.65816511,0.68388552,0.33157966,0.38831227,0.20335082,0.59490213,0.26675749,0.38151125,0.51616668,0.37581399,0.59007315,0.45151103,0.55050595,0.54495692,-1,-1,-1,1
8346,0.13679277,0.04896777,0.29279079,0.07796841,0.09733539,0.33673469,0.55882353,0.37931034,0.52707972,0.560803,0.59754856,0.56973338,0.52871717,0.60813995,0.63593423,0.65297507,0.32902015,0.38697577,0.18692239,0.58131085,0.24874793,0.36799747,0.49711258,0.38310415,0.59611791,0.43304333,0.52296106,0.49529653,-1,-1,-1,1
8347,0.1557211,0.05335481,0.3021094,0.10602516,0.08813117,0.30952381,0.45588235,0.34482759,0.48503144,0.54724504,0.58436593,0.55666615,0.48992223,0.5853765,0.61855108,0.6239533,0.3230376,0.38141935,0.18508489,0.58272449,0.24192313,0.37264595,0.49519281,0.40092147,0.59124846,0.41699242,0.51332566,0.45723191,-1,-1,-1,1
8348,0.21023446,0.05414971,0.40887553,0.12827736,0.07561377,0.35034014,0.61764706,0.39655172,0.46972577,0.56204884,0.59731998,0.56892789,0.48094385,0.59255609,0.62660472,0.61117323,0.32101389,0.37580452,0.17803916,0.58045774,0.22314224,0.36860038,0.48562575,0.43336282,0.57832656,0.40607627,0.51421697,0.41783264,-1,-1,-1,1
8349,0.21721497,0.06594863,0.37396266,0.16058232,0.04992954,0.39455782,0.54411765,0.53448276,0.45989986,0.57773533,0.60412632,0.57655499,0.46814759,0.61047542,0.64106239,0.59877386,0.31798816,0.37797665,0.19520507,0.57414303,0.2469314,0.36238732,0.48863219,0.45229096,0.58631917,0.39497872,0.51772647,0.40168743,-1,-1,-1,1
8350,0.25731186,0.0911022,0.4880247,0.14463133,0.04749548,0.3877551,0.55882353,0.63793103,0.45058826,0.58406251,0.61174931,0.58656403,0.45631795,0.6272592,0.65867833,0.58586273,0.30655352,0.37723939,0.19631041,0.55860114,0.24923952,0.35766916,0.47882464,0.4683596,0.60535209,0.36888476,0.5365999,0.41297125,-1,-1,-1,1
8351,0.24093482,0.16061964,0.45995582,0.13717898,0.02971637,0.32653061,0.58823529,0.60344828,0.42178983,0.5804208,0.59507404,0.57208135,0.41741303,0.61691048,0.6536942,0.55991146,0.29921358,0.37235068,0.20024341,0.55218098,0.24871089,0.35629107,0.47629194,0.47407851,0.62473431,0.35501152,0.53026229,0.3906581,-1,-1,-1,1
8352,0.25671355,0.20690035,0.4832395,0.15000998,0.06150521,0.30272109,0.52941176,0.53448276,0.4453676,0.5916842,0.60420768,0.58198965,0.44347574,0.63350793,0.65537904,0.58781536,0.28952959,0.35459052,0.2062667,0.54691342,0.25132276,0.35452982,0.478566,0.45466996,0.661145,0.35048102,0.51884146,0.41056091,-1,-1,-1,1
8353,0.2591565,0.19023378,0.48504422,0.1506042,0.08784237,0.34353741,0.64705882,0.46551724,0.4443836,0.58853987,0.60303607,0.58285061,0.44842718,0.63498895,0.64989637,0.58467788,0.27335372,0.32855894,0.19038654,0.53374252,0.23117051,0.34208367,0.46455046,0.42995488,0.68726049,0.34303652,0.50167497,0.41103252,-1,-1,-1,1
8354,0.19649575,0.2121741,0.35464589,0.1216263,0.10352644,0.37755102,0.48529412,0.46551724,0.41412293,0.5688386,0.57705001,0.5602274,0.4120681,0.61862067,0.63812273,0.55653077,0.25220718,0.30146225,0.17989933,0.49709169,0.22758741,0.31208965,0.43504703,0.43766152,0.70563631,0.34022211,0.47899376,0.4201611,-1,-1,-1,1
8355,0.17021833,0.20460235,0.35974503,0.07472207,0.10917754,0.33673469,0.63235294,0.51724138,0.41388239,0.54824337,0.57282083,0.55808347,0.41925054,0.60308429,0.63204232,0.54405946,0.23524794,0.28536747,0.17822589,0.47170695,0.22348851,0.29714894,0.41963386,0.43115855,0.72987873,0.33598579,0.47475783,0.43113794,-1,-1,-1,1
8356,0.12210189,0.1284255,0.25871185,0.07104903,0.09911887,0.28231293,0.54411765,0.63793103,0.4196429,0.53377545,0.56253808,0.54964116,0.43564578,0.59403387,0.61623839,0.54820331,0.22266029,0.2652028,0.18160611,0.46506391,0.21506268,0.30089913,0.41698703,0.43415947,0.72882984,0.32694862,0.47968348,0.42679068,-1,-1,-1,1
8357,0.14414376,0.0822234,0.3130992,0.06527248,0.08861796,0.28571429,0.54411765,0.67241379,0.42970849,0.52373272,0.5664518,0.55566116,0.45052742,0.58510127,0.61584408,0.554479,0.19882414,0.23906021,0.2029015,0.46468134,0.22615655,0.30507497,0.42625779,0.4414744,0.73375506,0.33011588,0.44800468,0.40509746,-1,-1,-1,1
8358,0.10898091,0.0761963,0.25194672,0.04594313,0.06115117,0.34013605,0.57352941,0.60344828,0.44524826,0.50693621,0.58677865,0.57746861,0.47274077,0.5686181,0.63029789,0.53294525,0.17693089,0.22774966,0.22673201,0.43779485,0.25683268,0.28966178,0.4215608,0.45003624,0.73695819,0.33910774,0.45649036,0.43848314,-1,-1,-1,1
8359,0.11753937,0.06519585,0.28361167,0.04402924,0.04109444,0.36054422,0.5,0.46551724,0.43491231,0.48679494,0.56822945,0.56138333,0.47011485,0.5560835,0.61578078,0.52039306,0.16810186,0.23066222,0.24670763,0.43358448,0.27164068,0.29553169,0.42718667,0.4738863,0.70624904,0.345357,0.45507587,0.42001572,-1,-1,-1,1
8360,0.11743568,0.09151107,0.28205392,0.05200645,0.01842058,0.30952381,0.66176471,0.37931034,0.40692256,0.4471079,0.53639896,0.53264944,0.44097693,0.5082596,0.59008351,0.48205328,0.15392292,0.22489647,0.26634561,0.41817823,0.29746934,0.29129559,0.42807857,0.48354714,0.68949228,0.34267887,0.47149565,0.43571613,-1,-1,-1,1
8361,0.11874467,0.11402508,0.26368267,0.0706637,0.01576679,0.27210884,0.55882353,0.36206897,0.4163771,0.42890801,0.53462188,0.53163102,0.45238825,0.48399165,0.57843475,0.47557268,0.16001504,0.23396682,0.29268877,0.42585959,0.32617827,0.30944301,0.44893989,0.48353788,0.66679367,0.3451392,0.50302545,0.4481335,-1,-1,-1,1
8362,0.10987924,0.11258779,0.2382264,0.07196613,0.022069,0.31292517,0.69117647,0.4137931,0.39714958,0.43162089,0.51836038,0.51717437,0.43090606,0.48904322,0.56624463,0.47415986,0.15140822,0.22620775,0.31767804,0.44007508,0.36313032,0.32511788,0.47195554,0.49165894,0.63863569,0.34328685,0.51823298,0.45614278,-1,-1,-1,1
8363,0.16758668,0.18757784,0.24134673,0.16289959,0.02351567,0.3537415,0.61764706,0.55172414,0.37533818,0.42583468,0.5178461,0.51788679,0.41042634,0.47867826,0.5662088,0.45829375,0.14189387,0.22341052,0.33508356,0.43961396,0.39522904,0.32428373,0.48193906,0.49291058,0.62687341,0.33850013,0.53103505,0.46930378,-1,-1,-1,1
8364,0.15815178,0.26287551,0.21263883,0.17128445,0.02299848,0.33333333,0.66176471,0.63793103,0.33618517,0.40762086,0.48147223,0.48344398,0.37231195,0.44765141,0.53112751,0.42051578,0.12878132,0.22255047,0.32254409,0.42896134,0.40243223,0.31697127,0.47129885,0.48776436,0.61963812,0.31563527,0.53780726,0.45307923,-1,-1,-1,1
8365,0.20125794,0.3086507,0.27293915,0.20635894,0.02135386,0.27891156,0.63235294,0.65517241,0.31931383,0.4054319,0.44859605,0.45228131,0.35600605,0.44608785,0.49957209,0.42717563,0.13036523,0.22705466,0.30895555,0.44318115,0.3945109,0.32838793,0.47357347,0.49304833,0.610629,0.30978778,0.51439147,0.42544166,-1,-1,-1,1
8366,0.2379752,0.34140472,0.36350997,0.19726831,0.03018196,0.26870748,0.58823529,0.62068966,0.31545912,0.39694757,0.40809782,0.41327552,0.34470318,0.43184938,0.46512499,0.40889553,0.13296348,0.24117089,0.28985161,0.43303707,0.38721503,0.31537454,0.45939283,0.47845999,0.61428248,0.30663481,0.50476204,0.41840643,-1,-1,-1,1
8367,0.26201809,0.34689225,0.42599665,0.19491311,0.0301409,0.31972789,0.63235294,0.5,0.33901592,0.42959989,0.40016003,0.40562023,0.37295205,0.47224814,0.45703553,0.43736824,0.14330994,0.25718195,0.29685025,0.45236853,0.39947693,0.33905791,0.47689798,0.4774648,0.62434523,0.31218118,0.49479804,0.40474411,-1,-1,-1,1
8368,0.24994886,0.3060413,0.41759417,0.17817057,0.01765473,0.34353741,0.51470588,0.39655172,0.3516634,0.44931627,0.40682088,0.41199254,0.39457761,0.49831822,0.46526893,0.45398726,0.14889055,0.26501298,0.29761373,0.46634598,0.40594174,0.35092772,0.48735717,0.47029533,0.64733741,0.30728704,0.49004723,0.39473148,-1,-1,-1,1
8369,0.2128046,0.26170979,0.45745851,0.07942842,0.01534177,0.29251701,0.61764706,0.37931034,0.35210785,0.43817573,0.41532153,0.42077735,0.39233826,0.48202886,0.47368404,0.42922264,0.16085941,0.27970488,0.29969864,0.45467351,0.42414479,0.35006433,0.48026446,0.49562005,0.68254484,0.29235252,0.52736379,0.428158,-1,-1,-1,1
8370,0.20380522,0.23260661,0.44345624,0.06692657,0.02596594,0.2585034,0.5,0.39655172,0.32600615,0.4007229,0.3668352,0.37442479,0.36765206,0.44828587,0.428211,0.40193247,0.16838407,0.27863152,0.28276407,0.44098615,0.40606203,0.33386529,0.46407103,0.46650932,0.68353743,0.30396252,0.4863179,0.37497802,-1,-1,-1,1
8371,0.12870914,0.1845915,0.31318363,0.01429101,0.04453023,0.28571429,0.57352941,0.4137931,0.28304367,0.38646383,0.340339,0.34694974,0.32246607,0.42829694,0.39876076,0.37247009,0.19940022,0.30315987,0.31220374,0.4424921,0.43208393,0.33023447,0.47662517,0.48380148,0.67340779,0.32051042,0.52041845,0.40321881,-1,-1,-1,1
8372,0.10693054,0.17965944,0.22264518,0.03969119,0.04326701,0.34353741,0.54411765,0.43103448,0.28595354,0.39879696,0.32386859,0.33146695,0.33097046,0.4465871,0.37975756,0.38254745,0.19838555,0.30058082,0.33984084,0.44418946,0.46794986,0.32808545,0.49263219,0.47824671,0.68137031,0.31826009,0.53088163,0.400149,-1,-1,-1,1
8373,0.0697519,0.13358043,0.14689568,0.0264422,0.05831627,0.36054422,0.5,0.4137931,0.28194342,0.39375879,0.34536931,0.3513049,0.3194957,0.43122345,0.40086459,0.37458066,0.21489104,0.30628916,0.33801081,0.45161862,0.47779754,0.33125725,0.49741999,0.47022154,0.66389669,0.31970593,0.57315177,0.41595007,-1,-1,-1,1
8374,0.10238323,0.10825881,0.20936636,0.03363699,0.08280112,0.30952381,0.63235294,0.46551724,0.285634,0.38231838,0.36197459,0.36771669,0.31891747,0.41966111,0.41885256,0.36576578,0.211763,0.29453819,0.32865799,0.44755664,0.47977764,0.31810504,0.48979701,0.4692458,0.63869185,0.31948382,0.61367441,0.43764109,-1,-1,-1,1
8375,0.07675452,0.05167217,0.15689161,0.03811862,0.08449523,0.26530612,0.51470588,0.51724138,0.28502351,0.38658236,0.39460848,0.40080495,0.33053851,0.42796967,0.44016849,0.37726843,0.19722664,0.28598939,0.33061289,0.45872403,0.48913371,0.32212472,0.49804347,0.46945619,0.6296148,0.32391485,0.61521719,0.46875814,-1,-1,-1,1
8376,0.0843078,0.06515789,0.17490654,0.04475894,0.07513932,0.29591837,0.66176471,0.5862069,0.2911669,0.39830617,0.40189213,0.40673022,0.33621593,0.43452333,0.44401068,0.40552137,0.20936528,0.29297143,0.32895079,0.4770168,0.48222456,0.32559972,0.50992937,0.44707691,0.58283948,0.34231732,0.59733945,0.4381061,-1,-1,-1,1
8377,0.13423417,0.12605567,0.25938807,0.08324991,0.05602944,0.35034014,0.67647059,0.60344828,0.34359149,0.45582843,0.47484324,0.4774839,0.39091181,0.48644451,0.51112998,0.44189858,0.20439954,0.299367,0.35307318,0.49985817,0.51342032,0.35015653,0.53604338,0.47982735,0.56980889,0.35137213,0.63982912,0.49679386,-1,-1,-1,1
8378,0.14164977,0.16606673,0.31868262,0.06382889,0.06346481,0.3707483,0.61764706,0.68965517,0.38821464,0.47530661,0.50931,0.51207853,0.44624953,0.51854721,0.54221071,0.48484977,0.18866071,0.27742081,0.32949618,0.50630889,0.48997106,0.36051765,0.53196007,0.45742739,0.5443251,0.3556712,0.64223503,0.48235022,-1,-1,-1,1
8379,0.17658884,0.15743054,0.29210342,0.11149061,0.04938215,0.33673469,0.70588235,0.67241379,0.37533317,0.47242777,0.52416714,0.52672898,0.43737377,0.50743841,0.55538804,0.48005586,0.20633145,0.29587688,0.32085199,0.50874333,0.47331338,0.36638838,0.52871132,0.46065299,0.52550676,0.36560041,0.64688901,0.50269857,-1,-1,-1,1
8380,0.14388925,0.1948873,0.21821705,0.11225702,0.03538382,0.29251701,0.61764706,0.53448276,0.37860094,0.48025283,0.53616256,0.53994079,0.44817071,0.53087197,0.57064126,0.48800289,0.19496276,0.28066403,0.33802466,0.52126269,0.49353619,0.38096751,0.5443763,0.48625586,0.50800452,0.38740596,0.66221907,0.55112438,-1,-1,-1,1
